Year,Month,Day,hour,DBT,DP,RH,GHR,DNR,DHR
1994,1,24,11,27.9,17.1,52,709,680,211
1994,1,24,12,28.8,16.3,47,824,758,206
1994,1,24,13,29.1,15.9,45,870,812,190
1994,1,24,14,29,16.5,47,803,752,204
1994,1,24,15,28.6,16.5,48,671,670,203
1994,1,24,16,28.2,16.5,49,518,665,155
1994,1,24,17,27.1,17,54,298,521,114
1994,1,24,18,26.4,18.3,61,87,306,47
1994,1,24,19,25.9,20,70,0,0,0
1994,1,24,20,25.5,20.3,73,0,0,0
1994,1,24,21,25.5,19.4,69,0,0,0
1994,1,24,22,25.4,19.5,70,0,0,0
1994,1,24,23,25.2,19.6,71,0,0,0
1994,1,24,24,24.3,21,82,0,0,0
1994,1,25,1,23.3,21.2,88,0,0,0
1994,1,25,2,22.6,21,91,0,0,0
1994,1,25,3,22.2,21,93,0,0,0
1994,1,25,4,21.9,20.7,93,0,0,0
1994,1,25,5,21.4,20.4,94,0,0,0
1994,1,25,6,21.4,20.4,94,0,0,0
1994,1,25,7,21.4,20.4,94,6,124,4
1994,1,25,8,22.2,20.7,91,124,248,76
1994,1,25,9,25,20.5,76,328,422,154
1994,1,25,10,27.1,17.6,56,503,468,224
1994,1,25,11,28.1,17.3,52,617,443,292
1994,1,25,12,28.4,17,50,721,510,304
1994,1,25,13,29.1,16.3,46,759,550,297
1994,1,25,14,28.9,16.1,46,807,754,203
1994,1,25,15,28.6,16.2,47,726,812,157
1994,1,25,16,28.4,17,50,534,710,145
1994,1,25,17,27.5,17.3,54,297,506,117
1994,1,25,18,26.3,18.2,61,89,308,48
1994,1,25,19,25.4,20,72,0,0,0
1994,1,25,20,24.9,21,79,0,0,0
1994,1,25,21,24.4,21.3,83,0,0,0
1994,1,25,22,24,21.5,86,0,0,0
1994,1,25,23,23.5,21.8,90,0,0,0
1994,1,25,24,23,21.6,92,0,0,0
1994,1,26,1,22.4,21.4,94,0,0,0
1994,1,26,2,22.3,21.8,97,0,0,0
1994,1,26,3,21.9,21.2,96,0,0,0
1994,1,26,4,21.6,20.9,96,0,0,0
1994,1,26,5,21.6,20.9,96,0,0,0
1994,1,26,6,21.4,20.9,97,0,0,0
1994,1,26,7,21.4,20.9,97,6,177,3
1994,1,26,8,22.3,21.6,96,140,353,70
1994,1,26,9,24.3,21,82,363,564,130
1994,1,26,10,25.7,20.5,73,567,658,174
1994,1,26,11,27.3,18.8,60,764,814,165
1994,1,26,12,28.9,17.1,49,884,889,156
1994,1,26,13,29.6,12.5,35,957,995,119
1994,1,26,14,29.8,13.9,38,903,975,121
1994,1,26,15,29.2,16.7,47,748,862,141
1994,1,26,16,28.3,19,57,539,719,143
1994,1,26,17,27.3,20.1,65,308,550,111
1994,1,26,18,26.1,21.1,74,93,336,47
1994,1,26,19,25.3,21.4,79,0,0,0
1994,1,26,20,24.8,21.7,83,0,0,0
1994,1,26,21,24.3,22.2,88,0,0,0
1994,1,26,22,23.8,22.1,90,0,0,0
1994,1,26,23,23.2,21.8,92,0,0,0
1994,1,26,24,22.5,21.8,96,0,0,0
1994,1,27,1,22.2,21.5,96,0,0,0
1994,1,27,2,21.8,21.1,96,0,0,0
1994,1,27,3,21.5,21.2,98,0,0,0
1994,1,27,4,21.5,21.2,98,0,0,0
1994,1,27,5,21.4,21.1,98,0,0,0
1994,1,27,6,21,20.7,98,0,0,0
1994,1,27,7,20.9,20.6,98,6,114,4
1994,1,27,8,21.6,21.1,97,122,228,77
1994,1,27,9,24.5,21.6,84,317,374,162
1994,1,27,10,27.1,15.8,50,553,610,187
1994,1,27,11,28.5,15,44,731,723,197
1994,1,27,12,28.6,15.5,45,839,779,199
1994,1,27,13,28.9,15,43,833,711,233
1994,1,27,14,29.1,15.6,44,771,658,242
1994,1,27,15,29.1,14.9,42,649,592,232
1994,1,27,16,28.2,17.1,51,463,463,207
1994,1,27,17,27.1,17.3,55,265,349,140
1994,1,27,18,26.1,18.5,63,79,193,52
1994,1,27,19,25.5,18.9,67,0,0,0
1994,1,27,20,24.8,19.2,71,0,0,0
1994,1,27,21,24.6,19.4,73,0,0,0
1994,1,27,22,23.5,20.6,84,0,0,0
1994,1,27,23,23,21.1,89,0,0,0
1994,1,27,24,22.6,21.2,92,0,0,0
1994,1,28,1,22.1,21.1,94,0,0,0
1994,1,28,2,21.8,21,95,0,0,0
1994,1,28,3,21.6,21.1,97,0,0,0
1994,1,28,4,21.6,20.8,95,0,0,0
1994,1,28,5,21.3,20.8,97,0,0,0
1994,1,28,6,21,20.7,98,0,0,0
1994,1,28,7,20.7,20.4,98,6,88,5
1994,1,28,8,21.6,20.6,94,113,176,78
1994,1,28,9,24.7,20.4,77,328,414,156
1994,1,28,10,26,18.4,63,555,613,187
1994,1,28,11,27.6,16.8,52,746,760,185
1994,1,28,12,28.5,17.4,51,864,832,178
1994,1,28,13,29,16.5,47,903,866,170
1994,1,28,14,28.6,16.8,49,841,819,180
1994,1,28,15,28.5,17.1,50,706,737,184
1994,1,28,16,28.1,16.4,49,528,664,158
1994,1,28,17,27.5,17.1,53,305,518,118
1994,1,28,18,26.1,17.4,59,96,340,49
1994,1,28,19,25.1,18.5,67,0,0,0
1994,1,28,20,24.9,19.3,71,0,0,0
1994,1,28,21,24.6,18.8,70,0,0,0
1994,1,28,22,23.9,19.6,77,0,0,0
1994,1,28,23,23.1,21.2,89,0,0,0
1994,1,28,24,22,20.6,92,0,0,0
1994,1,29,1,21.5,20.3,93,0,0,0
1994,1,29,2,21.4,20.6,95,0,0,0
1994,1,29,3,21,20.5,97,0,0,0
1994,1,29,4,20.9,20.4,97,0,0,0
1994,1,29,5,20.7,20.2,97,0,0,0
1994,1,29,6,20.5,20,97,0,0,0
1994,1,29,7,20.2,19.7,97,6,172,3
1994,1,29,8,21.4,20.2,93,140,344,72
1994,1,29,9,24,18.4,71,370,581,128
1994,1,29,10,26.6,14.7,48,586,704,162
1994,1,29,11,27.3,15.3,48,727,704,205
1994,1,29,12,28.7,15.6,45,840,770,203
1994,1,29,13,28.9,16.1,46,872,790,201
1994,1,29,14,28.7,16.3,47,845,823,179
1994,1,29,15,28.6,16.2,47,739,818,157
1994,1,29,16,28,15.6,47,551,733,142
1994,1,29,17,26.8,15.8,51,312,539,116
1994,1,29,18,25.5,16.9,59,92,287,51
1994,1,29,19,24.3,18.2,69,0,0,0
1994,1,29,20,23.5,18.6,74,0,0,0
1994,1,29,21,23,19.1,79,0,0,0
1994,1,29,22,22.3,19.6,85,0,0,0
1994,1,29,23,22,19.7,87,0,0,0
1994,1,29,24,21.4,20,92,0,0,0
1994,1,30,1,20.4,18.7,90,0,0,0
1994,1,30,2,20.3,18.6,90,0,0,0
1994,1,30,3,20,18.8,93,0,0,0
1994,1,30,4,20,18.8,93,0,0,0
1994,1,30,5,19.8,18.6,93,0,0,0
1994,1,30,6,19.5,18.5,94,0,0,0
1994,1,30,7,19.5,18.1,92,6,172,3
1994,1,30,8,25.9,24,89,141,343,72
1994,1,30,9,23.3,18,72,381,623,121
1994,1,30,10,25.6,16.7,58,597,733,154
1994,1,30,11,27.1,14.5,46,829,958,117
1994,1,30,12,28.4,13.5,40,936,986,120
1994,1,30,13,29.9,13.6,37,977,1016,112
1994,1,30,14,29.6,15.3,42,903,950,131
1994,1,30,15,28.9,16.1,46,758,863,143
1994,1,30,16,28.7,16.6,48,565,772,132
1994,1,30,17,27.6,16.2,50,335,640,100
1994,1,30,18,25.9,18,62,107,419,46
1994,1,30,19,24.8,19.4,72,0,0,0
1994,1,30,20,24.1,20,78,0,0,0
1994,1,30,21,23.3,20,82,0,0,0
1994,1,30,22,22.6,20.3,87,0,0,0
1994,1,30,23,22.1,20.4,90,0,0,0
1994,1,30,24,21.4,19.9,91,0,0,0
1994,1,31,1,20.9,19.5,92,0,0,0
1994,1,31,2,20.6,19.6,94,0,0,0
1994,1,31,3,20.2,19.2,94,0,0,0
1994,1,31,4,20.1,19.1,94,0,0,0
1994,1,31,5,20,19,94,0,0,0
1994,1,31,6,19.8,18.8,94,0,0,0
1994,1,31,7,19.6,18.6,94,6,184,3
1994,1,31,8,21.3,20.1,93,145,369,71
1994,1,31,9,24,20.9,83,363,542,136
1994,1,31,10,26.5,19.1,64,585,691,167
1994,1,31,11,28,18.4,56,780,832,160
1994,1,31,12,29.6,18.1,50,910,923,144
1994,1,31,13,29.6,19.3,54,937,926,147
1994,1,31,14,29.1,19.4,56,874,877,159
1994,1,31,15,29.3,19.6,56,741,810,161
1994,1,31,16,28.6,19.5,58,550,713,148
1994,1,31,17,28.7,20.7,62,317,543,116
1994,1,31,18,26,21.4,76,98,319,52
1994,1,31,19,25,21.7,82,0,0,0
1994,1,31,20,24.5,21.8,85,0,0,0
1994,1,31,21,24.2,22.1,88,0,0,0
1994,1,31,22,23.9,21.7,88,0,0,0
1994,1,31,23,23.8,21.8,89,0,0,0
1994,1,31,24,23.4,21.8,91,0,0,0
2001,2,1,1,23.6,21.9,90,0,0,0
2001,2,1,2,23.3,21.5,90,0,0,0
2001,2,1,3,23.1,21.5,91,0,0,0
2001,2,1,4,22.8,21.1,90,0,0,0
2001,2,1,5,23,21.3,90,0,0,0
2001,2,1,6,23,21.1,89,0,0,0
2001,2,1,7,22.8,21.1,90,6,139,4
2001,2,1,8,23.6,21.9,90,133,279,76
2001,2,1,9,25,22.7,87,350,481,147
2001,2,1,10,27.5,22.9,76,550,577,199
2001,2,1,11,29,21.8,65,699,616,238
2001,2,1,12,29.8,22,63,776,604,272
2001,2,1,13,30.2,22.4,63,744,483,330
2001,2,1,14,30.2,23.1,66,685,429,334
2001,2,1,15,30.2,23.1,66,573,372,306
2001,2,1,16,29.6,22.3,65,453,400,227
2001,2,1,17,28.3,21.8,68,289,408,137
2001,2,1,18,26.7,21.5,73,81,170,56
2001,2,1,19,26.3,22.6,80,0,0,0
2001,2,1,20,26.1,22.8,82,0,0,0
2001,2,1,21,25.6,23.1,86,0,0,0
2001,2,1,22,25.6,23.1,86,0,0,0
2001,2,1,23,25.3,23.2,88,0,0,0
2001,2,1,24,24.7,23,90,0,0,0
2001,2,2,1,24.3,22.9,92,0,0,0
2001,2,2,2,23.7,22.5,93,0,0,0
2001,2,2,3,23.6,22.4,93,0,0,0
2001,2,2,4,23.6,22.4,93,0,0,0
2001,2,2,5,23.3,22.1,93,0,0,0
2001,2,2,6,23.3,21.9,92,0,0,0
2001,2,2,7,23.4,21.7,90,7,145,5
2001,2,2,8,24.6,22.3,87,135,289,76
2001,2,2,9,26,24.8,93,339,436,155
2001,2,2,10,27.8,22.3,72,484,385,250
2001,2,2,11,28.4,22.4,70,694,600,244
2001,2,2,12,29.3,22.3,66,603,243,400
2001,2,2,13,29.5,22.5,66,532,120,428
2001,2,2,14,30.1,22.5,64,489,104,404
2001,2,2,15,29.8,22.3,64,405,86,343
2001,2,2,16,29.3,22,65,421,307,246
2001,2,2,17,28.4,22.4,70,213,142,160
2001,2,2,18,26.8,22.2,76,43,20,40
2001,2,2,19,26.2,22.9,82,0,0,0
2001,2,2,20,25.7,22.8,84,0,0,0
2001,2,2,21,25.4,22.9,86,0,0,0
2001,2,2,22,25,22.9,88,0,0,0
2001,2,2,23,24.1,22.7,92,0,0,0
2001,2,2,24,23.5,22.1,92,0,0,0
2001,2,3,1,23.3,21.9,92,0,0,0
2001,2,3,2,23.1,21.7,92,0,0,0
2001,2,3,3,23.2,21.8,92,0,0,0
2001,2,3,4,23.2,21.8,92,0,0,0
2001,2,3,5,23.2,21.8,92,0,0,0
2001,2,3,6,23.2,21.8,92,0,0,0
2001,2,3,7,23.2,21.8,92,7,65,6
2001,2,3,8,24.5,23.1,92,106,131,79
2001,2,3,9,26.3,22.6,80,272,206,184
2001,2,3,10,27.3,22.5,75,430,250,278
2001,2,3,11,28.8,22.5,69,540,248,354
2001,2,3,12,29.8,22.5,65,606,246,400
2001,2,3,13,30.4,22,61,693,369,375
2001,2,3,14,30.3,21.9,61,750,566,284
2001,2,3,15,30.2,21.8,61,632,505,267
2001,2,3,16,29.4,22.1,65,459,406,227
2001,2,3,17,28.6,22.4,69,263,292,153
2001,2,3,18,27.1,22.3,75,76,128,57
2001,2,3,19,26.4,22.5,79,0,0,0
2001,2,3,20,26.3,22.8,81,0,0,0
2001,2,3,21,25.7,23.4,87,0,0,0
2001,2,3,22,25.2,22.9,87,0,0,0
2001,2,3,23,24.5,22.2,87,0,0,0
2001,2,3,24,24,22.1,89,0,0,0
2001,2,4,1,23.4,21.5,89,0,0,0
2001,2,4,2,23.1,21.2,89,0,0,0
2001,2,4,3,23.3,21.4,89,0,0,0
2001,2,4,4,23.3,21.4,89,0,0,0
2001,2,4,5,23.1,21.2,89,0,0,0
2001,2,4,6,23.2,21.3,89,0,0,0
2001,2,4,7,22.8,20.9,89,7,143,5
2001,2,4,8,23.7,21.8,89,136,287,77
2001,2,4,9,25.6,24.2,92,344,445,155
2001,2,4,10,27.8,23,75,520,476,228
2001,2,4,11,29.6,21.5,62,615,401,313
2001,2,4,12,29.8,21.7,62,683,387,358
2001,2,4,13,30.3,22.2,62,696,372,375
2001,2,4,14,30.3,22.2,62,648,340,367
2001,2,4,15,30.3,21.9,61,593,404,299
2001,2,4,16,30.1,22,62,465,417,225
2001,2,4,17,28.8,21.8,66,269,308,153
2001,2,4,18,26.8,22,75,78,135,58
2001,2,4,19,26.1,22,78,0,0,0
2001,2,4,20,25.7,22.2,81,0,0,0
2001,2,4,21,25.3,22,82,0,0,0
2001,2,4,22,25.2,22.1,83,0,0,0
2001,2,4,23,24.4,21.5,84,0,0,0
2001,2,4,24,23.3,21.6,90,0,0,0
2001,2,5,1,22.3,20.9,92,0,0,0
2001,2,5,2,22.1,20.7,92,0,0,0
2001,2,5,3,21.7,20.5,93,0,0,0
2001,2,5,4,21.8,20.6,93,0,0,0
2001,2,5,5,22,20.8,93,0,0,0
2001,2,5,6,22.3,21.3,94,0,0,0
2001,2,5,7,22.5,21.5,94,7,94,5
2001,2,5,8,23.8,22.8,94,120,188,81
2001,2,5,9,25.7,20.7,74,371,548,137
2001,2,5,10,27.7,19.2,60,617,762,149
2001,2,5,11,29,19.9,58,785,814,169
2001,2,5,12,30.2,19.9,54,878,821,186
2001,2,5,13,30.1,19.8,54,900,812,195
2001,2,5,14,30.1,19.8,54,841,769,204
2001,2,5,15,29.7,20,56,711,697,203
2001,2,5,16,28.8,19.1,56,528,604,180
2001,2,5,17,28,19.5,60,310,467,132
2001,2,5,18,25.3,19.2,69,96,248,58
2001,2,5,19,25.5,20.3,73,0,0,0
2001,2,5,20,24.8,19.8,74,0,0,0
2001,2,5,21,24.3,20.6,80,0,0,0
2001,2,5,22,23,20.5,86,0,0,0
2001,2,5,23,22.2,19.7,86,0,0,0
2001,2,5,24,21.7,20,90,0,0,0
2001,2,6,1,21.2,19.5,90,0,0,0
2001,2,6,2,21,19.3,90,0,0,0
2001,2,6,3,21.2,19.5,90,0,0,0
2001,2,6,4,21,19.3,90,0,0,0
2001,2,6,5,20.7,19,90,0,0,0
2001,2,6,6,20.5,19.1,92,0,0,0
2001,2,6,7,20.4,19,92,7,139,5
2001,2,6,8,21.4,19.9,91,136,278,79
2001,2,6,9,24.5,22,86,352,464,153
2001,2,6,10,27.2,21.9,73,556,570,204
2001,2,6,11,28.6,20.1,60,714,629,237
2001,2,6,12,30.9,15.7,40,850,751,215
2001,2,6,13,32.2,11.9,29,901,809,197
2001,2,6,14,32.3,13,31,837,753,211
2001,2,6,15,31.7,11.5,29,726,730,192
2001,2,6,16,31,10.9,29,545,651,168
2001,2,6,17,30,11,31,325,526,124
2001,2,6,18,27.3,19.1,61,98,251,58
2001,2,6,19,26.3,21.9,77,0,0,0
2001,2,6,20,25.5,22.4,83,0,0,0
2001,2,6,21,24.8,21.7,83,0,0,0
2001,2,6,22,23.8,21.3,86,0,0,0
2001,2,6,23,23,21.1,89,0,0,0
2001,2,6,24,23,21.1,89,0,0,0
2001,2,7,1,22.8,20.9,89,0,0,0
2001,2,7,2,22.4,20.5,89,0,0,0
2001,2,7,3,21.7,20.2,91,0,0,0
2001,2,7,4,22,20.5,91,0,0,0
2001,2,7,5,22.2,20.7,91,0,0,0
2001,2,7,6,21.3,19.9,92,0,0,0
2001,2,7,7,21.1,19.9,93,8,171,5
2001,2,7,8,21.6,20.4,93,147,343,75
2001,2,7,9,22.7,21.7,94,323,354,171
2001,2,7,10,26.4,24.4,89,448,278,277
2001,2,7,11,29.1,20.8,61,669,513,278
2001,2,7,12,31.1,19.8,51,844,733,223
2001,2,7,13,32.3,17.7,42,897,794,204
2001,2,7,14,32.4,17.4,41,849,777,201
2001,2,7,15,32.3,14.9,35,744,770,179
2001,2,7,16,32,13.2,32,539,626,176
2001,2,7,17,30.4,15.7,41,342,597,113
2001,2,7,18,33.2,27.2,71,93,208,60
2001,2,7,19,27.1,23.4,80,0,0,0
2001,2,7,20,26.3,22.8,81,0,0,0
2001,2,7,21,25.3,23,87,0,0,0
2001,2,7,22,24,21.7,87,0,0,0
2001,2,7,23,23.5,21.9,91,0,0,0
2001,2,7,24,22.8,21.4,92,0,0,0
2001,2,8,1,22.3,20.9,92,0,0,0
2001,2,8,2,22.5,21.1,92,0,0,0
2001,2,8,3,22.3,20.9,92,0,0,0
2001,2,8,4,21.7,20.3,92,0,0,0
2001,2,8,5,21.3,19.9,92,0,0,0
2001,2,8,6,20.5,19,91,0,0,0
2001,2,8,7,20.3,18.8,91,8,196,5
2001,2,8,8,21.7,20.2,91,155,391,73
2001,2,8,9,24.2,21.3,84,359,480,151
2001,2,8,10,27.2,21.7,72,565,586,201
2001,2,8,11,29,20.4,60,723,641,233
2001,2,8,12,30.5,21.3,58,804,635,264
2001,2,8,13,31,21.8,58,776,519,322
2001,2,8,14,30.3,20.5,56,679,386,356
2001,2,8,15,29.6,19.3,54,583,361,316
2001,2,8,16,28.7,19,56,378,186,270
2001,2,8,17,27.8,21.3,68,199,95,162
2001,2,8,18,26.8,21.5,73,53,31,48
2001,2,8,19,25.8,21,75,0,0,0
2001,2,8,20,24.9,21.2,80,0,0,0
2001,2,8,21,23.8,21.3,86,0,0,0
2001,2,8,22,22.9,20.8,88,0,0,0
2001,2,8,23,22.3,20.2,88,0,0,0
2001,2,8,24,21.8,20.1,90,0,0,0
2001,2,9,1,21.5,20,91,0,0,0
2001,2,9,2,21.5,20,91,0,0,0
2001,2,9,3,21.7,20.3,92,0,0,0
2001,2,9,4,21.7,20.3,92,0,0,0
2001,2,9,5,21.3,19.9,92,0,0,0
2001,2,9,6,20.6,19.2,92,0,0,0
2001,2,9,7,20.8,19.4,92,8,40,7
2001,2,9,8,21.4,20,92,96,80,79
2001,2,9,9,22.6,21.8,95,216,78,183
2001,2,9,10,26,23.1,84,413,197,290
2001,2,9,11,29.2,18.3,52,699,577,257
2001,2,9,12,30.8,10.2,28,957,974,126
2001,2,9,13,32,10.7,27,980,964,134
2001,2,9,14,32.1,7.7,22,947,986,120
2001,2,9,15,32,13.2,32,782,857,149
2001,2,9,16,31.1,15.9,40,555,663,167
2001,2,9,17,29.5,18.6,52,304,414,143
2001,2,9,18,27.8,21.3,68,99,234,61
2001,2,9,19,26.4,21.8,76,0,0,0
2001,2,9,20,25.5,21.8,80,0,0,0
2001,2,9,21,24.7,22.2,86,0,0,0
2001,2,9,22,23.6,21.5,88,0,0,0
2001,2,9,23,22.2,20.1,88,0,0,0
2001,2,9,24,22.2,20.5,90,0,0,0
2001,2,10,1,21.8,20.1,90,0,0,0
2001,2,10,2,21.9,20.2,90,0,0,0
2001,2,10,3,21.9,20.4,91,0,0,0
2001,2,10,4,21.3,19.8,91,0,0,0
2001,2,10,5,21.6,20.1,91,0,0,0
2001,2,10,6,20.3,18.8,91,0,0,0
2001,2,10,7,20.3,18.8,91,9,220,5
2001,2,10,8,21.5,20,91,164,441,70
2001,2,10,9,24.8,22.9,89,393,605,129
2001,2,10,10,27.2,21.9,73,616,728,161
2001,2,10,11,29.2,18,51,822,878,148
2001,2,10,12,30.8,16,41,933,917,149
2001,2,10,13,31.9,11.6,29,984,967,133
2001,2,10,14,32.8,20.7,49,863,791,197
2001,2,10,15,31.6,22.6,59,717,683,211
2001,2,10,16,31,19.7,51,562,678,164
2001,2,10,17,29.5,17.6,49,350,606,113
2001,2,10,18,27.6,16.5,51,120,403,54
2001,2,10,19,26.5,21.5,74,0,0,0
2001,2,10,20,25.6,21.7,79,0,0,0
2001,2,10,21,24.4,20.9,81,0,0,0
2001,2,10,22,23.7,21.2,86,0,0,0
2001,2,10,23,22.3,20.2,88,0,0,0
2001,2,10,24,22.1,20.9,93,0,0,0
2001,2,11,1,22,20.5,91,0,0,0
2001,2,11,2,21.8,20.3,91,0,0,0
2001,2,11,3,21.8,20.3,91,0,0,0
2001,2,11,4,21.8,20.3,91,0,0,0
2001,2,11,5,21,19.5,91,0,0,0
2001,2,11,6,20.8,19.3,91,0,0,0
2001,2,11,7,21,19.5,91,9,170,6
2001,2,11,8,22.5,21,91,151,339,78
2001,2,11,9,24.9,20.2,75,411,673,117
2001,2,11,10,27.3,18,57,660,853,125
2001,2,11,11,29.4,18.8,53,827,885,145
2001,2,11,12,31.5,13.7,34,961,972,127
2001,2,11,13,32.6,12.2,29,991,976,130
2001,2,11,14,33.3,18.2,41,886,838,178
2001,2,11,15,31.8,19.1,47,750,761,184
2001,2,11,16,30.7,18.7,49,574,711,155
2001,2,11,17,29.5,18.9,53,348,593,116
2001,2,11,18,27.8,21.6,69,109,303,59
2001,2,11,19,26.5,23,81,1,229,0
2001,2,11,20,25.7,22.6,83,0,0,0
2001,2,11,21,25.1,22.8,87,0,0,0
2001,2,11,22,24.5,22.2,87,0,0,0
2001,2,11,23,23.7,21.6,88,0,0,0
2001,2,11,24,22.7,21.7,94,0,0,0
2001,2,12,1,22.1,21.1,94,0,0,0
2001,2,12,2,21.8,20.8,94,0,0,0
2001,2,12,3,21.7,20.9,95,0,0,0
2001,2,12,4,21.6,20.8,95,0,0,0
2001,2,12,5,21.4,20.4,94,0,0,0
2001,2,12,6,20.8,20,95,0,0,0
2001,2,12,7,20.4,19.6,95,9,206,5
2001,2,12,8,21.9,21.1,95,163,412,73
2001,2,12,9,24.7,22.4,87,405,640,124
2001,2,12,10,27.4,21.9,72,596,657,183
2001,2,12,11,29.2,20.6,60,726,629,240
2001,2,12,12,30.4,21.5,59,810,627,270
2001,2,12,13,30.6,21.7,59,898,769,217
2001,2,12,14,30.6,19.9,53,837,720,227
2001,2,12,15,30.8,18.8,49,721,680,213
2001,2,12,16,30.4,18.5,49,556,647,173
2001,2,12,17,29.3,17.8,50,337,535,126
2001,2,12,18,27,20.6,68,108,279,61
2001,2,12,19,26.2,20.7,72,1,214,0
2001,2,12,20,25.6,20.4,73,0,0,0
2001,2,12,21,25,21.1,79,0,0,0
2001,2,12,22,24.2,21.3,84,0,0,0
2001,2,12,23,23.4,20.9,86,0,0,0
2001,2,12,24,22.8,20.3,86,0,0,0
2001,2,13,1,22.2,19.7,86,0,0,0
2001,2,13,2,22.8,20.5,87,0,0,0
2001,2,13,3,22.6,20.3,87,0,0,0
2001,2,13,4,22.5,20.2,87,0,0,0
2001,2,13,5,22,19.7,87,0,0,0
2001,2,13,6,21.7,20.2,91,0,0,0
2001,2,13,7,21.7,20.2,91,10,180,6
2001,2,13,8,22.6,20.7,89,156,360,78
2001,2,13,9,25,20.3,75,403,624,127
2001,2,13,10,27.1,20.9,69,611,695,172
2001,2,13,11,29.2,20.6,60,766,721,206
2001,2,13,12,30.8,17.8,46,852,718,232
2001,2,13,13,30.6,17.6,46,874,711,242
2001,2,13,14,31.1,18.1,46,819,674,247
2001,2,13,15,30.7,17,44,705,635,230
2001,2,13,16,30.3,17.4,46,546,610,184
2001,2,13,17,29.5,17.3,48,330,497,133
2001,2,13,18,27.5,17.9,56,116,341,59
2001,2,13,19,26.3,18.4,62,1,191,0
2001,2,13,20,25.4,17.8,63,0,0,0
2001,2,13,21,24.3,17,64,0,0,0
2001,2,13,22,23.5,16.3,64,0,0,0
2001,2,13,23,23.2,17.9,72,0,0,0
2001,2,13,24,22.8,18.7,78,0,0,0
2001,2,14,1,22.7,20.2,86,0,0,0
2001,2,14,2,22.3,20,87,0,0,0
2001,2,14,3,22.3,20,87,0,0,0
2001,2,14,4,22.3,20,87,0,0,0
2001,2,14,5,21.8,19.5,87,0,0,0
2001,2,14,6,21.2,19.7,91,0,0,0
2001,2,14,7,21.7,20.2,91,10,179,6
2001,2,14,8,22.6,20.7,89,158,359,78
2001,2,14,9,25.6,20.8,75,381,529,146
2001,2,14,10,27,20.8,69,636,762,153
2001,2,14,11,28.6,20.1,60,775,737,201
2001,2,14,12,30.1,17.2,46,865,742,223
2001,2,14,13,30.5,17.6,46,878,714,242
2001,2,14,14,30,17.1,46,826,683,244
2001,2,14,15,30,16.4,44,742,723,199
2001,2,14,16,29.2,16.4,46,573,687,163
2001,2,14,17,28.7,16.6,48,344,554,124
2001,2,14,18,27.3,17.7,56,117,341,59
2001,2,14,19,26.3,18.4,62,1,175,0
2001,2,14,20,26,18.4,63,0,0,0
2001,2,14,21,26,18.6,64,0,0,0
2001,2,14,22,25.7,18.4,64,0,0,0
2001,2,14,23,24.9,19.5,72,0,0,0
2001,2,14,24,24.2,20.1,78,0,0,0
2001,2,15,1,24.1,20.2,79,0,0,0
2001,2,15,2,23.5,20.4,83,0,0,0
2001,2,15,3,23.3,20.6,85,0,0,0
2001,2,15,4,22.9,20.4,86,0,0,0
2001,2,15,5,22.3,20.2,88,0,0,0
2001,2,15,6,21.6,20.1,91,0,0,0
2001,2,15,7,21.2,19.8,92,11,205,7
2001,2,15,8,23.5,21.4,88,166,410,75
2001,2,15,9,25.6,19.7,70,412,645,124
2001,2,15,10,27.2,19.3,62,601,653,186
2001,2,15,11,30.1,18.2,49,769,719,208
2001,2,15,12,30.3,17.4,46,864,736,226
2001,2,15,13,30.7,17.7,46,919,800,205
2001,2,15,14,30.8,17.8,46,897,841,179
2001,2,15,15,30.1,17.2,46,764,774,181
2001,2,15,16,29.7,16.8,46,573,682,165
2001,2,15,17,28.5,17.1,50,345,551,125
2001,2,15,18,27,19.1,62,120,354,59
2001,2,15,19,26.2,18.8,64,1,159,0
2001,2,15,20,25.6,16.2,56,0,0,0
2001,2,15,21,24.8,19.4,72,0,0,0
2001,2,15,22,23.8,20.1,80,0,0,0
2001,2,15,23,23.2,20.3,84,0,0,0
2001,2,15,24,22.4,20.3,88,0,0,0
2001,2,16,1,22.3,20.2,88,0,0,0
2001,2,16,2,21.8,19.7,88,0,0,0
2001,2,16,3,21.8,19.7,88,0,0,0
2001,2,16,4,21.7,19.6,88,0,0,0
2001,2,16,5,21.6,19.5,88,0,0,0
2001,2,16,6,21.3,19.6,90,0,0,0
2001,2,16,7,21.3,19.6,90,11,198,7
2001,2,16,8,23.2,21.5,90,166,397,77
2001,2,16,9,25.7,20.9,75,420,668,121
2001,2,16,10,28.1,21.9,69,633,738,161
2001,2,16,11,30,20.5,57,806,802,178
2001,2,16,12,31,19.7,51,913,838,183
2001,2,16,13,31.4,20,51,934,827,193
2001,2,16,14,31.1,19.8,51,881,801,196
2001,2,16,15,30.5,19.8,53,749,732,197
2001,2,16,16,29.8,19.2,53,517,504,214
2001,2,16,17,28.7,20.4,61,331,485,137
2001,2,16,18,27.5,21.8,71,110,273,63
2001,2,16,19,26.8,21.8,74,1,138,0
2001,2,16,20,26.3,21.5,75,0,0,0
2001,2,16,21,25.8,22.3,81,0,0,0
2001,2,16,22,25.6,22.5,83,0,0,0
2001,2,16,23,24.8,22.5,87,0,0,0
2001,2,16,24,24.3,22,87,0,0,0
2001,2,17,1,23.7,21.4,87,0,0,0
2001,2,17,2,23.5,21.2,87,0,0,0
